Unnamed_ 0,tenure,MonthlyCharges,TotalCharges,total_services_eng,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaperlessBilling_Yes,PaymentMethod_Credit_card_(automatic),PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,tenure_group_eng_13-24,tenure_group_eng_25-48,tenure_group_eng_49+,tenure_group_eng_7-12,monthly_charges_bin_eng_Low,monthly_charges_bin_eng_Medium,is_month_to_month_eng_Yes,short_tenure_month_to_month_eng_True,has_streaming_eng_Yes
1582,0.6290765336049412,-1.2854367921801602,-0.4644445124015182,-0.671868444565295,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
4316,-0.0229138394439287,0.6327876953262459,0.2109580281712281,-0.1864143661221627,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
6455,0.7105753302360499,0.1777283796753755,0.5066224341904336,0.7844937907641018,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
6363,-1.163896992279451,-1.5113056495835118,-0.9690626781261584,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
3752,-1.2861451872261145,-0.5131645959113473,-0.9898503799540416,-0.671868444565295,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
3689,-0.0229138394439287,1.1243846202629524,0.3462099359414406,0.7844937907641018,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
2977,0.7920741268671586,-1.466464038187258,-0.5406734105420328,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False
2909,-0.0229138394439287,-0.004959666753806,-0.1278419578565764,-0.1864143661221627,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True
4395,-0.0229138394439287,-0.0846780870138122,-0.112635731995165,0.2990397123209695,False,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
5827,-1.0823981956483424,-1.522931252538096,-0.9569548306555838,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
7002,0.3030813470805062,0.9433573742558548,0.6392593984960394,0.7844937907641018,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
5992,-1.2861451872261145,-1.3319392039984972,-1.000683717164556,-1.6427766014515597,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
4903,1.607062093178246,0.6576997016574979,1.687544087395794,0.2990397123209695,True,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False
1603,-0.6341548141772443,-1.49137604451851,-0.8887905060571761,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False
441,0.6698259319204956,1.21406784305546,1.216744392192414,0.7844937907641018,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
5148,-0.6341548141772443,-0.2955997406184127,-0.5954553774098053,-0.1864143661221627,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
5702,-0.5119066192305812,0.8569957523075141,-0.1541891613361028,0.2990397123209695,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
694,-1.2861451872261145,-1.473107239875592,-1.0025515339249893,-1.1573225230084272,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
5984,-1.2453957889105598,0.3305220185070548,-0.9449348804443236,-0.671868444565295,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
1641,1.0773199150760393,0.0166307387332792,0.6589923332121485,0.7844937907641018,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
6786,-0.2266608310217006,0.1345475687012054,-0.2235181246204279,-1.1573225230084272,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False
106,1.607062093178246,1.3004294650038004,2.1979634722351924,1.269947869207234,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
3377,-1.0823981956483424,0.3487908231499729,-0.8191319280504217,-0.671868444565295,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
6441,-0.2266608310217006,-1.498019246206844,-0.7698655142046351,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
1938,-1.2861451872261145,-0.50486059380093,-0.9897405083798984,-0.671868444565295,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False
472,-0.9601500007016792,0.1677635771428747,-0.7635808601636471,0.2990397123209695,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True
898,-1.2453957889105598,-1.5113056495835118,-0.9995190784786384,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
2227,0.1400837538182887,-1.512966450005595,-0.680034515185199,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
478,-1.1231475939638966,1.0330405970483618,-0.8123638390832039,0.2990397123209695,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
6256,-1.2453957889105598,-0.6559934322105255,-0.9790170427435276,-1.1573225230084272,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False
4772,-0.9601500007016792,0.1677635771428747,-0.7226646859527396,-1.1573225230084272,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
4639,-1.163896992279451,-0.6559934322105255,-0.9433527297766624,-1.1573225230084272,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
4379,-1.2861451872261145,-1.4863936432522598,-1.0027273284436184,-1.1573225230084272,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
2422,-1.2861451872261145,-0.9665631111401342,-0.9958493679022574,-1.1573225230084272,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True
1112,0.2215825504493974,-1.3535296094855822,-0.6097606563632428,-0.671868444565295,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False
5041,-1.2861451872261145,-1.488054443674343,-1.002749302758447,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
207,-1.2861451872261145,0.4949412602933183,-0.9765119708530638,-0.671868444565295,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
3067,1.158818711707148,0.4783332560724836,1.1069387409937543,1.7554019476503664,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
6272,-1.0823981956483424,-1.4747680402976753,-0.96038282376885,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3481,0.7920741268671586,-1.49137604451851,-0.5375310835215388,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
5204,1.607062093178246,-0.8802014891917938,0.2026737114808349,-0.1864143661221627,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
4300,0.1808331521338431,1.047987800847113,0.5618658616696075,0.2990397123209695,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
3035,1.5663126948626918,1.4482407025692288,2.3684182323608693,1.7554019476503664,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True
2961,-0.7564030091239073,-0.6194558229246891,-0.7159844942448363,-0.671868444565295,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True
3656,-0.9601500007016792,-0.6593150330546924,-0.8286028577415608,-1.1573225230084272,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False
1557,-1.041648797332788,-1.0080831216922208,-0.9032496052144142,-0.671868444565295,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False
4803,-1.163896992279451,-0.6310814258792734,-0.9265423789327611,-1.1573225230084272,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False
989,-0.4304078225994724,-1.320313601043913,-0.7675362368328004,-0.671868444565295,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
5849,1.158818711707148,-1.512966450005595,-0.4243194135244413,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1729,-0.9601500007016792,-0.6510110309442751,-0.8275700649446153,-0.671868444565295,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,True,True
1362,1.158818711707148,0.5696772792870745,1.1439874357948232,-0.1864143661221627,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
1714,-1.2046463905950056,1.426650297082144,-0.8716065918611882,1.269947869207234,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
129,1.5663126948626918,-0.2839741376638284,0.7398797860963324,0.2990397123209695,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True
4766,0.832823525182713,0.8686213552620987,1.125375191134974,0.2990397123209695,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
240,1.607062093178246,0.7174885168525027,1.7793308004349784,1.7554019476503664,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
5373,0.955071720129376,-0.4317853752292572,0.2562470910330329,0.2990397123209695,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True
5431,-0.5526560175461356,-0.5115037954892637,-0.5884455709794726,-0.671868444565295,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
2193,-0.6341548141772443,-0.1012860912346469,-0.5410689482089481,0.2990397123209695,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False
6911,-1.2046463905950056,0.3139140142862202,-0.9144565057770152,-0.671868444565295,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
6232,-1.2046463905950056,-0.526450999288015,-0.937331767513618,-0.671868444565295,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False
5034,-0.5526560175461356,-1.501340847051011,-0.8602238967799583,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False
4859,0.0585849571871799,1.1908166371462912,0.5385730879512606,0.7844937907641018,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
6606,-0.9601500007016792,-0.494895791268429,-0.7988935840932543,-0.671868444565295,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False
6463,1.1180693133915935,0.9682693805871068,1.5425795324713276,0.7844937907641018,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
3287,-1.1231475939638966,-0.4666621840930099,-0.9108087695154624,-0.1864143661221627,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True
4190,-0.4304078225994724,0.6560389012354145,-0.2131901966509721,-0.1864143661221627,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
4831,-1.041648797332788,0.2906628083770515,-0.7720409713726694,-0.671868444565295,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
2097,-0.5934054158616899,0.5165316657804031,-0.3934235268753886,-0.1864143661221627,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
5113,-0.1451620343905918,0.195997184318294,-0.1482121477027157,0.7844937907641018,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4568,-0.6749042124927986,-1.5030016474730945,-0.8738919206033655,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
400,-0.0229138394439287,-1.5030016474730945,-0.7373215539434352,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
208,-0.5526560175461356,1.38180868568589,-0.161462659544379,1.269947869207234,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
3325,0.7513247285516043,1.0895078113991998,1.1477010950008613,0.7844937907641018,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
6690,1.607062093178246,1.3718438831533897,2.313240727826181,1.269947869207234,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
1722,-0.0636632377594831,0.2009795855845441,-0.0587547120353662,0.7844937907641018,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
291,0.0993343555027343,-0.1261980975658989,-0.1233372233167074,0.2990397123209695,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1399,0.0993343555027343,-1.3850848175051682,-0.661312398951207,-0.671868444565295,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
6412,-0.4711572209150268,0.2009795855845441,-0.3414762466205093,0.7844937907641018,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
6842,0.8735729234982674,1.5312807236734025,1.6318172249903908,1.7554019476503664,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
32,-0.2266608310217006,0.0382211442203645,-0.1878318373387341,0.7844937907641018,False,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1810,1.607062093178246,-1.4780896411418425,-0.3514086369230497,-1.1573225230084272,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
1397,-0.5934054158616899,-0.9964575187376364,-0.7685910039445746,-1.1573225230084272,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True
6673,0.4253295420271693,-0.6925310414963618,-0.1628470413785827,-0.1864143661221627,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
516,-1.1231475939638966,0.1677635771428747,-0.8786383726063496,-1.1573225230084272,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
4918,1.1995681100227022,-0.1610749064296519,0.6378530423470071,0.2990397123209695,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False
142,1.158818711707148,1.1974598388346251,1.612655622459826,0.7844937907641018,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
3050,0.6698259319204956,0.3388260206174722,0.6049355187337208,-0.671868444565295,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2811,1.607062093178246,1.4797959105888148,2.576822634195589,1.7554019476503664,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
4001,0.7513247285516043,-0.2939389401963294,0.2624218734998776,0.2990397123209695,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True
4490,-0.8786512040705705,-1.494697645362677,-0.9253337916171864,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False
881,1.403315101600474,1.5362631249396528,2.2896403137002337,1.7554019476503664,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
2248,1.607062093178246,0.3122532138641368,1.3443492384022635,1.269947869207234,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3150,-0.1451620343905918,-1.4996800466289273,-0.7764797829680524,-1.1573225230084272,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False
4281,-1.2046463905950056,0.8918725611712669,-0.8986569734152307,0.2990397123209695,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
4208,1.607062093178246,1.4349542991925617,2.434209330957785,1.7554019476503664,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
4209,1.607062093178246,0.8968549624375175,1.9033758076425904,2.2408560260934984,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2048,0.5883271352893868,0.6095364894170773,0.7748848696183387,0.2990397123209695,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
204,0.4660789403427237,0.1279043670128714,0.2887910512942326,-1.1573225230084272,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
6277,-1.0008993990172337,-1.4930368449405935,-0.9397269678299386,-1.1573225230084272,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False
6465,-1.0823981956483424,-1.5096448491614285,-0.9569328563407552,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
1409,0.0993343555027343,1.0131109919833603,0.4906251329951916,0.7844937907641018,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
3358,-0.4711572209150268,1.2921254628933831,-0.0209369162152956,1.269947869207234,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
4464,1.4440644999160286,0.5098884640920691,1.3506778410729088,-0.1864143661221627,True,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
599,-0.6749042124927986,0.3172356151303869,-0.4972082158110043,-0.671868444565295,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
6735,0.8735729234982674,1.1659046308150391,1.379574065072556,0.7844937907641018,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
2366,-1.2861451872261145,-1.3053663972451617,-1.000332128127298,-0.671868444565295,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False
6172,1.158818711707148,1.1592614291267056,1.7313608711640809,0.7844937907641018,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
2549,-0.5934054158616899,-0.4982173921125959,-0.6192975089988679,-0.671868444565295,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False
4359,-0.3489090259683637,0.4932804598712345,-0.1951712584914962,-0.1864143661221627,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
2403,0.506828338658278,-1.466464038187258,-0.6195392264619829,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False
3598,0.2215825504493974,-1.5079840487393448,-0.6963834054176992,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
2491,-0.5934054158616899,-1.4930368449405935,-0.8408425511011074,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
6933,-1.2046463905950056,-1.5245920529601795,-0.9883121779160376,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
4319,-1.2861451872261145,0.8005285379566761,-0.972468696924596,-0.1864143661221627,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
2176,0.7105753302360499,0.6361092961704131,0.8185698074976533,1.7554019476503664,False,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True
197,1.0773199150760393,1.5395847257838196,1.8537138561298885,1.7554019476503664,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
3347,-0.8379018057550162,0.6660037037679153,-0.5722285266359443,-0.1864143661221627,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True
3242,1.607062093178246,1.547888727894237,2.5098668969127558,1.7554019476503664,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
3160,-0.3489090259683637,-1.4863936432522598,-0.8183628270314197,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False
3671,-1.2861451872261145,-1.1442687563030651,-0.9982006195889208,-1.1573225230084272,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
